StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      110,      00,   193101,   1.56,  32.99,  -4.15,  -4.15,  -3.53,  -4.15,      3,    871,  -1.46,  -2.31,   -1.7,  -1.56,   -1.9,  -2.17,  -1.43,  22.35,  43.63,
      110,      00,   193102,   1.84,  37.94,  -4.67,  -4.67,  -2.86,  -4.67,      5,    687,   -.61,  -1.58,  -2.67,   -1.4,  -2.16,  -2.12,  -1.48,  27.36,  48.51,
      110,      00,   193103,   2.31,  39.42,  -4.24,  -4.24,   -.14,  -4.24,      4,    690,   -.35,   -.66,  -1.53,  -1.52,   -2.1,  -2.03,  -1.56,  28.33,  50.49,
      110,      00,   193104,   2.07,  51.06,  -4.18,  -4.18,  -1.13,  -4.18,     18,    353,  -1.04,   -.89,  -1.13,  -2.43,  -1.96,  -2.12,  -1.83,  37.99,  64.11,
      110,      00,   193105,   2.29,  59.43,   -4.2,   -4.2,  -1.36,   -4.2,     76,    166,  -1.34,  -1.64,  -1.39,   -2.6,  -1.82,  -2.38,  -2.07,  45.95,  72.88,
      110,      00,   193106,   2.14,   70.7,  -4.71,  -4.71,  -2.83,  -4.71,    232,     31,  -1.71,  -1.88,  -1.97,  -2.18,  -1.99,  -2.37,  -2.25,  57.16,  84.24,
      110,      00,   193107,   2.71,  75.81,  -4.96,  -4.96,  -2.21,  -4.96,    386,      4,   -.25,  -1.32,  -1.57,  -1.61,  -2.06,  -1.96,  -2.18,  62.08,  89.53,
      110,      00,   193108,   2.72,  71.96,  -4.67,  -4.67,   -.66,  -4.67,    283,     13,    .29,   -.05,  -1.04,  -1.44,  -2.17,  -1.74,     -2,  58.73,  85.19,
      110,      00,   193109,   2.06,  68.13,  -5.03,  -5.03,   -2.5,  -5.03,    219,     40,   -.94,   -.53,   -.55,  -1.66,  -2.01,  -1.87,  -2.18,  55.02,  81.25,
      110,      00,   193110,    1.9,  56.57,     -5,     -5,  -1.47,     -5,     69,    219,   -.51,    -.9,    -.7,  -1.47,  -1.62,  -2.13,  -2.48,  43.84,   69.3,
      110,      00,   193111,   2.54,  43.38,  -4.69,  -4.69,   -.63,  -4.69,     19,    460,    .52,    .02,   -.38,   -.85,  -1.26,  -1.97,   -2.3,   32.5,  54.25,
      110,      00,   193112,   3.38,  35.06,    .29,  -3.92,    .88,  -3.53,     16,    719,   1.81,   1.45,    .86,    .34,   -.68,  -1.13,  -2.09,  25.86,  44.26,
      110,      00,   193201,   3.25,  31.55,   1.13,  -2.65,   2.61,  -1.23,     15,    768,   1.69,   2.34,      2,   1.01,    .03,   -.39,  -1.78,  22.03,  41.07,
      110,      00,   193202,   2.23,   36.7,   1.16,  -2.23,    .44,   -.65,     17,    655,    .29,   1.54,   2.24,   1.11,    .42,   -.25,  -1.63,  25.81,  47.61,
      110,      00,   193203,   2.31,  37.36,   1.16,  -1.88,    .34,   -.22,      7,    734,   -.35,   -.04,   1.04,   1.27,    .79,   -.24,  -1.47,  26.37,  48.36,
      110,      00,   193204,   2.14,   51.6,   -.37,  -2.06,  -1.12,    -.8,     29,    373,   -.87,   -.77,   -.46,   1.23,    .65,   -.17,  -1.39,     39,  64.18,
      110,      00,   193205,   2.42,  60.51,    -.8,  -2.32,  -1.41,  -1.51,     90,    158,  -1.03,  -1.29,  -1.14,    .72,    .31,   -.13,  -1.56,  47.62,   73.4,
      110,      00,   193206,   3.06,  69.24,   -.63,  -1.99,    .28,  -1.07,    219,     36,    .21,   -.54,   -.82,    .04,    .54,    .26,  -1.41,  56.35,  82.11,
      110,      00,   193207,    2.6,   74.1,   -.83,  -2.05,    -.8,  -1.33,    325,     12,   -.56,   -.18,   -.67,   -.77,     .6,    .19,   -1.2,  60.78,   87.4,
      110,      00,   193208,   2.85,  72.57,   -.63,  -1.73,    .33,    -.9,    294,     13,    .62,   -.02,    .12,   -.74,     .6,    .26,   -.98,  59.34,  85.78,
      110,      00,   193209,   2.16,  64.69,   -.88,  -1.86,   -.94,  -1.21,    150,     70,   -.73,   -.16,   -.39,   -.82,   -.17,     .3,  -1.05,  50.95,  78.42,
      110,      00,   193210,   2.48,  52.32,    .47,   -1.2,   1.42,   -.11,     40,    287,    .46,   -.08,    .15,   -.34,   -.55,    .59,  -1.05,   39.9,  64.74,
      110,      00,   193211,   2.02,  40.75,    .33,  -1.16,   -.27,   -.18,      7,    614,   -.35,    .08,   -.24,   -.16,   -.67,    .33,   -1.1,  28.87,  52.61,
      110,      00,   193212,   2.92,  29.41,    .79,   -.56,   1.46,    .78,      8,    868,    .98,     .4,    .52,    .16,   -.28,    .13,   -.59,  19.35,  39.49,
      110,      00,   193301,   2.25,   34.3,   1.06,   1.06,   1.07,   1.06,     13,    760,   -.01,    .64,    .31,    .27,   -.08,    -.3,   -.35,   23.7,  44.92,
      110,      00,   193302,   1.94,  29.59,   1.01,   1.01,    .17,   1.01,      8,    797,   -.37,   -.29,    .42,    .05,    .06,   -.44,   -.31,  17.78,   41.4,
      110,      00,   193303,   2.47,  41.83,    .81,    .81,   -.29,    .48,     14,    644,   -.01,   -.24,   -.25,    .28,    .02,   -.36,   -.28,   30.4,  53.28,
      110,      00,   193304,   2.54,  49.84,    .94,    .94,    .65,    .94,     27,    374,    .07,    .07,   -.12,    .17,    .17,   -.15,   -.15,  37.33,  62.35,
      110,      00,   193305,   3.39,  59.83,   1.37,   1.37,   1.58,   1.37,    126,    163,    .95,    .69,     .5,    .57,    .28,    .26,     .1,  47.71,  71.92,
      110,      00,   193306,   1.45,  71.56,  -1.65,  -1.65,  -4.96,  -1.65,    251,     29,  -2.94,  -1.37,  -1.06,   -.94,   -.37,   -.46,   -.09,  57.18,  85.95,
      110,      00,   193307,   2.83,  75.13,  -2.02,  -2.02,  -1.62,  -2.02,    328,      7,    .08,  -2.04,  -1.07,   -.86,    -.5,   -.37,   -.07,   61.5,  88.75,
      110,      00,   193308,   2.86,  71.92,  -1.82,  -1.82,   -.02,  -1.76,    277,     15,    .65,    .44,  -1.52,   -.63,   -.31,   -.37,   -.02,  58.87,  84.94,
      110,      00,   193309,    2.4,  67.73,  -2.07,  -2.07,  -1.31,  -2.07,    207,     54,    -.2,    .24,    .24,   -.65,   -.69,   -.28,    .05,  54.73,  80.71,
      110,      00,   193310,   1.66,   55.2,  -2.41,  -2.41,  -1.67,  -2.41,     61,    279,   -.94,   -.78,   -.45,   -.99,   -.91,   -.62,   -.01,  41.83,  68.58,
      110,      00,   193311,   1.05,  42.53,   -3.6,   -3.6,   -4.3,   -3.6,     10,    591,  -2.01,  -2.07,  -1.65,  -1.88,  -1.29,  -1.04,   -.44,  30.34,   54.7,
      110,      00,   193312,   2.66,  36.43,  -4.12,  -4.12,  -2.68,  -4.12,     12,    774,    .51,  -1.02,  -1.27,   -.83,  -1.13,  -1.14,    -.6,  25.47,  47.39,
      110,      00,   193401,   1.82,  35.08,  -5.05,  -5.05,  -4.07,  -5.05,      8,    811,   -.88,    -.2,  -1.28,  -1.11,  -1.37,  -1.24,   -.96,  24.48,   45.7,
      110,      00,   193402,   1.65,  34.32,  -5.81,  -5.81,  -3.84,  -5.81,      4,    878,  -1.07,  -1.46,   -.73,  -1.64,  -1.85,  -1.37,  -1.12,  22.46,   46.2,
      110,      00,   193403,   2.34,  42.78,  -5.53,  -5.53,   -.96,  -5.53,     14,    650,   -.29,   -.93,  -1.39,  -1.83,  -1.27,  -1.42,  -1.08,  29.62,  55.94,
      110,      00,   193404,   1.77,  53.74,  -5.95,  -5.95,  -2.96,  -5.95,     36,    327,  -1.83,  -1.37,  -1.95,   -2.5,   -1.8,  -1.84,  -1.19,   40.3,  67.15,
      110,      00,   193405,   1.81,  64.71,  -7.02,  -7.02,  -5.06,  -7.02,    123,    107,  -2.58,  -3.09,   -2.4,  -2.02,  -2.45,   -2.4,  -1.34,  50.14,  79.25,
      110,      00,   193406,   2.59,  70.68,  -7.18,  -7.18,  -2.63,  -7.18,    270,     32,   -.82,  -1.92,  -2.31,  -2.34,  -2.32,   -1.9,   -1.5,     57,  84.36,
      110,      00,   193407,   2.07,  76.37,  -8.09,  -8.09,  -4.95,  -8.09,    384,      6,  -2.01,  -1.56,  -2.16,  -2.22,  -2.38,   -2.1,  -1.64,  62.17,  90.55,
      110,      00,   193408,   2.26,  73.53,   -8.4,   -8.4,  -3.45,   -8.4,    293,     18,  -1.01,   -1.9,  -1.76,  -2.21,  -2.15,  -2.37,  -1.83,  60.04,  87.01,
      110,      00,   193409,   2.87,  63.84,  -7.19,  -7.19,   1.04,  -6.77,    157,     69,    .84,    .04,   -.93,  -2.07,  -2.27,  -2.24,  -1.65,  50.76,  76.93,
      110,      00,   193410,   1.69,  56.52,  -7.15,  -7.15,   -2.1,  -7.15,     63,    266,   -.88,   -.18,   -.56,  -1.79,  -2.05,  -2.37,  -1.95,  43.29,  69.75,
      110,      00,   193411,      3,  45.01,  -6.41,  -6.41,    .01,  -6.35,     14,    489,   1.27,    .29,    .56,    -.6,   -1.4,  -1.54,  -1.66,  34.12,  55.89,
      110,      00,   193412,   1.92,  32.67,   -6.5,   -6.5,  -2.24,   -6.5,      5,    866,   -.82,    .38,   -.17,   -.61,  -1.51,  -1.82,  -2.03,  22.91,  42.42,
      110,      00,   193501,    2.4,  31.51,  -6.28,  -6.28,  -1.36,  -6.28,      8,    915,    .27,    -.4,    .42,   -.06,  -1.13,  -1.51,  -1.89,  20.84,  42.17,
      110,      00,   193502,    1.7,  36.01,  -5.97,  -5.97,  -1.01,  -5.97,      5,    747,   -.95,   -.43,   -.86,   -.08,   -.87,   -1.5,  -1.96,  25.02,  47.01,
      110,      00,   193503,   2.74,  43.61,  -5.34,  -5.34,    .04,  -5.28,     27,    557,    .54,   -.19,   -.02,   -.15,   -.54,  -1.36,  -1.79,   32.2,  55.02,
      110,      00,   193504,   2.73,  49.71,  -4.38,  -4.38,   1.25,   -3.8,     30,    394,    .49,    .66,    .13,    .41,   -.01,  -1.01,  -1.75,  38.39,  61.02,
      110,      00,   193505,   3.72,  57.33,  -2.78,  -2.78,   3.46,   -.89,     79,    223,   1.53,   1.31,   1.22,    .36,    .59,   -.18,   -1.6,  45.73,  68.92,
      110,      00,   193506,   3.19,  67.64,  -2.05,  -2.05,   1.31,    .25,    186,     49,    .52,   1.42,   1.29,    .85,    .47,    .07,  -1.18,  54.82,  80.46,
      110,      00,   193507,   2.65,  75.13,  -1.67,  -1.67,    .52,    .71,    346,      7,   -.42,     .1,    .96,    .59,    .67,     .3,  -1.24,  61.92,  88.34,
      110,      00,   193508,   2.46,  72.99,  -1.65,  -1.65,   -.47,    .46,    305,     12,   -.43,   -.63,   -.15,    .81,    .17,    .41,  -1.36,  59.81,  86.14,
      110,      00,   193509,   2.46,   64.8,   -1.5,   -1.5,   -.03,     .5,    137,     82,   -.07,    -.3,   -.45,    .64,    .46,    .22,  -1.37,  51.33,  78.24,
      110,      00,   193510,   1.62,   53.8,  -1.76,  -1.76,  -1.24,   -.19,     53,    285,  -1.01,   -.76,   -.85,    .02,   -.01,    .21,  -1.44,  40.71,  66.88,
      110,      00,   193511,   2.04,  39.49,  -1.78,  -1.78,   -.61,   -.43,     10,    574,   -.31,   -.88,   -.72,   -.64,     .1,   -.24,  -1.15,  29.28,  49.69,
      110,      00,   193512,   1.77,  30.74,  -2.27,  -2.27,  -2.01,  -1.32,      1,    957,  -1.09,    -.9,  -1.22,  -1.11,   -.28,    -.3,   -1.4,  21.25,  40.23,
      110,      00,   193601,   2.88,  27.36,  -1.98,  -1.98,    .16,     -1,      6,   1006,    1.1,    .01,   -.15,   -.63,   -.07,   -.08,  -1.01,  17.15,  37.56,
      110,      00,   193602,   2.62,  25.23,  -1.07,  -1.07,   2.12,    .39,      4,    947,   1.12,   1.56,     .6,   -.21,   -.26,    .32,   -.72,   14.2,  36.25,
      110,      00,   193603,    2.1,  43.43,  -1.59,  -1.59,  -1.89,   -.62,     18,    548,   -.83,    .22,    .84,   -.45,   -.57,    .04,   -.78,  31.35,  55.51,
      110,      00,   193604,      2,  50.22,  -1.77,  -1.77,  -1.04,   -.89,     25,    403,  -1.22,  -1.39,   -.41,   -.37,   -.77,   -.24,   -.72,  37.13,   63.3,
      110,      00,   193605,   2.25,  63.46,  -2.61,  -2.61,  -3.05,  -2.33,    120,    113,  -1.43,  -1.85,   -1.8,    -.8,  -1.01,   -.89,   -.63,  49.77,  77.14,
      110,      00,   193606,   1.91,  70.61,  -3.64,  -3.64,   -3.9,  -3.64,    227,     35,  -2.13,  -2.21,  -2.32,  -1.14,  -1.47,   -1.4,   -.83,  56.61,   84.6,
      110,      00,   193607,   2.31,   76.8,  -4.73,  -4.73,  -4.41,  -4.73,    371,      5,  -1.36,  -2.11,  -2.16,   -1.7,  -1.43,  -1.49,   -.78,  62.74,  90.84,
      110,      00,   193608,   2.21,  74.59,  -5.55,  -5.55,  -3.91,  -5.55,    343,      9,  -1.16,   -1.6,  -2.26,  -2.24,  -1.64,  -1.62,    -.8,  60.87,  88.32,
      110,      00,   193609,   2.99,  66.36,  -4.79,  -4.79,    .57,  -4.52,    186,     56,   1.11,    .15,   -.52,  -1.87,  -1.17,  -1.44,   -.79,  53.44,  79.29,
      110,      00,   193610,   2.08,  53.49,  -4.36,  -4.36,   -.19,  -4.11,     48,    279,    -.2,    .44,   -.07,  -1.51,  -1.42,   -1.3,   -.71,  40.86,  66.13,
      110,      00,   193611,   1.14,  39.81,  -5.13,  -5.13,  -3.65,  -5.13,      9,    627,  -1.85,  -1.42,   -.64,  -1.67,  -1.98,  -1.65,  -1.22,  27.68,  51.94,
      110,      00,   193612,   2.79,  34.47,  -5.24,  -5.24,  -1.93,  -5.24,      7,    781,    .75,   -.76,    -.7,   -.79,  -1.65,  -1.23,   -.95,  24.57,  44.35,
      110,      00,   193701,   3.65,  24.84,  -4.34,  -4.34,    1.1,  -3.87,     21,    890,   2.29,   2.13,    .66,    .39,   -.78,   -.86,   -.53,  14.74,  34.93,
      110,      00,   193702,   2.22,  31.73,  -3.57,  -3.57,    .97,  -2.69,      6,    775,    .26,   2.03,   2.05,    .78,   -.46,  -1.04,   -.37,  20.95,  42.49,
      110,      00,   193703,   2.15,  38.84,  -3.36,  -3.36,    -.5,  -2.63,      7,    718,   -.72,    -.3,   1.28,    .24,   -.06,  -1.01,   -.54,  27.95,  49.73,
      110,      00,   193704,   2.68,  50.11,   -2.7,   -2.7,    .96,  -1.58,     25,    388,    .38,   -.19,      0,     .5,    .32,   -.75,   -.55,  37.98,  62.22,
      110,      00,   193705,   2.33,  61.93,  -3.16,  -3.16,  -2.22,  -2.78,    104,    144,  -1.24,   -.57,    -.8,    .78,     .2,   -.71,   -.95,  48.49,  75.38,
      110,      00,   193706,   3.11,  68.79,   -2.7,   -2.7,    .39,  -2.14,    222,     38,    .33,   -.59,    -.3,    .59,   -.02,   -.21,   -.99,  56.16,  81.43,
      110,      00,   193707,   2.62,  74.59,  -2.76,  -2.76,  -1.02,  -2.48,    321,      6,   -.51,   -.07,   -.69,   -.54,   -.05,   -.09,  -1.02,   61.3,  87.87,
      110,      00,   193708,   2.55,  74.66,  -2.96,  -2.96,  -1.44,  -2.96,    342,      8,   -.17,   -.52,   -.18,    -.7,    .52,    .07,     -1,  61.07,  88.23,
      110,      00,   193709,      2,   65.7,  -3.27,  -3.27,  -1.84,  -3.27,    144,     80,  -1.07,   -.91,   -.97,   -.78,    .01,   -.38,  -1.15,   52.3,  79.11,
      110,      00,   193710,   2.61,  53.89,    .42,  -2.52,   1.25,  -1.96,     42,    309,    .67,   -.12,    -.2,   -.58,   -.54,   -.13,   -.92,  41.47,  66.29,
      110,      00,   193711,   2.16,  40.82,    .29,  -2.34,   -.24,  -1.82,      7,    606,   -.11,    .38,   -.14,   -.24,   -.59,    .32,   -.88,  29.98,  51.64,
      110,      00,   193712,   2.43,   32.7,    .26,   -2.1,   -.02,  -1.55,      4,    863,     .1,    .01,    .33,   -.26,   -.36,    .16,   -.64,  23.47,  41.95,
      110,      00,   193801,   2.11,  32.14,    .17,  -1.95,   -.19,  -1.42,      6,    894,   -.28,   -.13,   -.14,   -.24,   -.49,   -.49,   -.81,  22.14,  42.13,
      110,      00,   193802,   2.41,     36,    .51,  -1.39,   1.08,   -.41,     10,    669,    .68,    .21,    .24,    .01,    -.1,   -.43,   -.86,  25.77,  46.22,
      110,      00,   193803,    3.3,  45.01,    .91,    -.8,   1.34,    .65,     30,    526,   1.57,    1.5,   1.08,    .89,    .29,    .07,   -.52,  33.84,  56.17,
      110,      00,   193804,   2.69,  51.73,    .96,   -.57,    .42,    .93,     26,    331,     .4,   1.26,   1.35,    .79,    .51,    .12,   -.34,  39.38,  64.06,
      110,      00,   193805,   3.24,  59.85,   1.24,   1.24,   1.15,   1.24,     97,    173,    .67,    .69,   1.26,   1.03,    .68,    .51,   -.11,  47.61,  72.07,
      110,      00,   193806,   3.12,  68.77,   1.36,   1.36,    .75,   1.36,    190,     41,    .35,    .65,    .67,   1.15,    .99,     .5,    .22,  55.99,  81.54,
      110,      00,   193807,   3.34,  73.78,   2.06,   2.06,   2.51,   2.06,    314,      7,   1.54,   1.11,   1.14,   1.71,   1.09,    .81,    .49,  60.89,  86.65,
      110,      00,   193808,   2.06,  73.72,   -.42,   1.43,  -1.25,    .79,    332,     10,  -1.64,   -.11,    .13,   1.04,    .88,     .6,    .46,  60.13,  87.31,
      110,      00,   193809,   2.45,  66.63,   -.57,   1.09,   -.58,    .15,    160,     73,   -.09,   -.98,   -.08,     .4,    .89,    .82,     .3,  53.26,  79.99,
      110,      00,   193810,    1.3,  56.41,  -1.46,  -1.46,  -2.84,  -1.46,     51,    239,   -1.6,  -1.15,  -1.62,   -.38,    .35,    .22,    .08,  42.78,     70,
      110,      00,   193811,   2.01,  39.94,   -1.6,   -1.6,   -.89,   -1.6,     12,    560,   -.36,  -1.31,  -1.05,   -.73,    .05,    .13,    .34,  27.97,  51.89,
      110,      00,   193812,   1.71,  34.21,  -2.29,  -2.29,  -2.57,  -2.29,      4,    815,  -1.19,  -1.01,  -1.59,  -1.19,   -.63,   -.19,    .07,  23.86,  44.56,
      110,      00,   193901,   2.49,  33.91,  -2.51,  -2.51,  -1.37,  -2.51,      9,    844,    .43,   -.55,   -.61,  -1.37,   -.59,   -.02,   -.23,  23.79,  44.02,
      110,      00,   193902,   2.93,  29.98,  -1.29,  -1.29,    2.9,    .02,     11,    769,   1.75,   1.46,    .44,   -.54,   -.41,    .21,   -.02,  18.41,  41.58,
      110,      00,   193903,   2.07,  42.51,  -1.73,  -1.73,  -1.71,  -1.13,     20,    615,   -.91,    .61,    .72,   -.82,    -.7,   -.32,   -.06,  30.24,  54.79,
      110,      00,   193904,   2.16,  51.53,  -1.89,  -1.89,  -1.03,  -1.65,     32,    381,   -.82,  -1.15,    .12,    -.4,  -1.22,   -.52,    -.2,  38.48,  64.56,
      110,      00,   193905,    2.2,  62.71,  -2.66,  -2.66,  -2.89,  -2.66,    111,    129,  -1.55,  -1.64,  -1.69,   -.85,  -1.24,   -.97,   -.27,  48.96,  76.46,
      110,      00,   193906,   3.32,  68.86,  -2.12,  -2.12,     .8,  -1.72,    234,     38,    .84,   -.49,   -.75,   -.13,     -1,   -.89,   -.22,  56.16,  81.55,
      110,      00,   193907,   2.36,  74.88,  -2.52,  -2.52,  -1.86,  -2.52,    320,      7,  -1.22,   -.15,   -.87,   -.59,   -.78,  -1.25,   -.32,  61.14,  88.59,
      110,      00,   193908,   2.71,  72.64,  -2.44,  -2.44,   -.53,  -2.44,    300,     10,    .26,    -.7,   -.04,  -1.09,   -.69,  -1.02,   -.26,  58.87,   86.4,
      110,      00,   193909,   1.62,  67.37,  -3.34,  -3.34,  -3.47,  -3.34,    199,     50,  -1.89,  -1.28,  -1.62,  -1.41,   -.84,  -1.37,   -.39,  53.51,  81.23,
      110,      00,   193910,    1.6,  54.72,  -3.57,  -3.57,  -1.72,  -3.57,     59,    258,  -1.04,   -1.8,  -1.49,  -1.48,  -1.18,  -1.29,    -.7,  41.49,  67.93,
      110,      00,   193911,    .99,   42.3,  -4.71,  -4.71,  -4.52,  -4.71,      8,    592,  -2.12,  -2.23,   -2.5,  -1.69,  -1.97,  -1.69,  -1.02,  29.64,  54.93,
      110,      00,   193912,   1.88,  37.72,  -5.85,  -5.85,  -4.87,  -5.85,      5,    750,   -.89,  -2.06,   -2.1,  -2.21,  -2.01,  -1.61,  -1.16,   26.6,  48.83,
      110,      00,   194001,   1.93,  23.83,  -6.93,  -6.93,  -5.05,  -6.93,      1,   1149,   -.65,  -1.04,  -2.04,  -2.16,  -2.09,  -1.73,  -1.14,  14.09,  33.57,
      110,      00,   194002,   2.98,  33.85,  -6.75,  -6.75,  -1.61,  -6.75,      3,    774,   1.85,    .77,    .06,  -1.79,   -1.4,  -1.71,   -.96,  24.26,  43.43,
      110,      00,   194003,   2.27,  41.52,  -6.33,  -6.33,   -.82,  -6.33,     12,    685,   -.44,    .94,    .37,  -1.46,  -1.75,  -1.66,  -1.23,  30.13,  52.92,
      110,      00,   194004,   3.04,  50.23,  -5.02,  -5.02,   1.96,  -4.25,     23,    404,   1.13,    .46,   1.25,   -.62,  -1.31,   -1.4,  -1.14,  38.28,  62.19,
      110,      00,   194005,   2.22,  60.85,  -5.21,  -5.21,   -2.1,  -5.15,     82,    168,  -1.51,    -.2,   -.39,   -.28,  -1.68,  -1.35,   -1.4,  47.14,  74.55,
      110,      00,   194006,   2.98,   69.6,  -4.74,  -4.74,    -.2,   -4.7,    209,     34,    .03,   -.91,   -.17,    .05,  -1.14,  -1.47,  -1.47,  56.21,  82.98,
      110,      00,   194007,    2.5,  74.14,  -4.74,  -4.74,  -1.46,  -4.74,    303,      8,   -.84,   -.44,  -1.04,    .05,     -1,  -1.38,  -1.69,  60.69,  87.58,
      110,      00,   194008,   2.97,  72.14,  -4.05,  -4.05,    .59,  -3.77,    263,     18,    .93,    .02,    .04,   -.34,   -.24,  -1.31,  -1.48,  59.02,  85.24,
      110,      00,   194009,      2,  65.35,  -4.19,  -4.19,  -1.65,  -4.19,    125,     82,  -1.07,   -.22,   -.58,   -.48,   -.25,  -1.18,  -1.62,  52.56,  78.15,
      110,      00,   194010,   1.77,  56.08,  -4.28,  -4.28,  -1.58,  -4.28,     48,    273,   -.74,  -1.13,   -.64,  -1.08,    -.3,  -1.14,  -1.57,  42.93,  69.24,
      110,      00,   194011,   2.91,     39,     .5,  -3.34,   1.49,  -2.71,      9,    607,   1.13,    .28,   -.22,   -.19,   -.38,   -.32,   -1.3,  28.71,  49.28,
      110,      00,   194012,   2.84,  36.05,    .74,   -2.7,    .89,  -1.69,      9,    745,    .84,   1.27,    .61,    .13,      0,    .11,   -.96,  26.42,  45.66,
